measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1902,2,18,2740.0,5,5
1902,2,19,2535.0,5,5
1902,2,20,2370.0,5,5
1902,2,21,2255.0,5,5
1902,2,22,2185.0,5,5
1902,2,23,2125.0,5,5
1902,2,24,2085.0,5,5
1902,2,25,2045.0,5,5
1902,2,26,2010.0,5,5
1902,2,27,1975.0,5,5
1902,2,28,1935.0,5,5
1902,3,1,1900.0,5,5
1902,3,2,1870.0,5,5
1902,3,3,1880.0,5,5
1902,3,4,1930.0,5,5
1902,3,5,2035.0,5,5
1902,3,6,2200.0,5,5
1902,3,7,2295.0,5,5
1902,3,8,2270.0,5,5
1902,3,9,2225.0,5,5
1902,3,10,2165.0,5,5
1902,3,11,2120.0,5,5
1902,3,12,2120.0,5,5
1902,3,13,2120.0,5,5
1902,3,14,2155.0,5,5
1902,3,15,2160.0,5,5
1902,3,16,2125.0,5,5
1902,3,17,2065.0,5,5
1902,3,18,2025.0,5,5
1902,3,19,2020.0,5,5
1902,3,20,2025.0,5,5
1902,3,21,2065.0,5,5
1902,3,22,2050.0,5,5
1902,3,23,2025.0,5,5
1902,3,24,1995.0,5,5
1902,3,25,2000.0,5,5
1902,3,26,2075.0,5,5
1902,3,27,2250.0,5,5
1902,3,28,2500.0,5,5
1902,3,29,2615.0,5,5
1902,3,30,2715.0,5,5
1902,3,31,2885.0,5,5
1902,4,1,3195.0,5,5
1902,4,2,3370.0,5,5
1902,4,3,3480.0,5,5
1902,4,4,3500.0,5,5
1902,4,5,3430.0,5,5
1902,4,6,3300.0,5,5
1902,4,7,3165.0,5,5
1902,4,8,3200.0,5,5
1902,4,9,3230.0,5,5
1902,4,10,3140.0,5,5
1902,4,11,2965.0,5,5
1902,4,12,2800.0,5,5
1902,4,13,2655.0,5,5
1902,4,14,2540.0,5,5
1902,4,15,2470.0,5,5
1902,4,16,2445.0,5,5
1902,4,17,2420.0,5,5
1902,4,18,2420.0,5,5
1902,4,19,2350.0,5,5
1902,4,20,2290.0,5,5
1902,4,21,2230.0,5,5
1902,4,22,2205.0,5,5
1902,4,23,2220.0,5,5
1902,4,24,2210.0,5,5
1902,4,25,2200.0,5,5
1902,4,26,2225.0,5,5
1902,4,27,2240.0,5,5
1902,4,28,2225.0,5,5
1902,4,29,2190.0,5,5
1902,4,30,2160.0,5,5
1902,5,1,2140.0,5,5
1902,5,2,2190.0,5,5
1902,5,3,2220.0,5,5
1902,5,4,2185.0,5,5
1902,5,5,2185.0,5,5
1902,5,6,2185.0,5,5
1902,5,7,2240.0,5,5
1902,5,8,2320.0,5,5
1902,5,9,2380.0,5,5
1902,5,10,2440.0,5,5
1902,5,11,2470.0,5,5
1902,5,12,2445.0,5,5
1902,5,13,2370.0,5,5
1902,5,14,2325.0,5,5
1902,5,15,2325.0,5,5
1902,5,16,2295.0,5,5
1902,5,17,2255.0,5,5
1902,5,18,2240.0,5,5
1902,5,19,2325.0,5,5
1902,5,20,2535.0,5,5
1902,5,21,2940.0,5,5
1902,5,22,3830.0,5,5
1902,5,23,4500.0,5,5
1902,5,24,4815.0,5,5
1902,5,25,4755.0,5,5
1902,5,26,4450.0,5,5
1902,5,27,4050.0,5,5
1902,5,28,3640.0,5,5
1902,5,29,3340.0,5,5
1902,5,30,3090.0,5,5
1902,5,31,2880.0,5,5
1902,6,1,2705.0,5,5
1902,6,2,2560.0,5,5
1902,6,3,2445.0,5,5
1902,6,4,2350.0,5,5
1902,6,5,2350.0,5,5
1902,6,6,2225.0,5,5
1902,6,7,2205.0,5,5
1902,6,8,2240.0,5,5
1902,6,9,2345.0,5,5
