,measure_year,measure_month,measure_day,lobith_waterlevel
72655,1969.0,9.0,4.0,1167.0
72656,1969.0,9.0,5.0,1131.0
72657,1969.0,9.0,6.0,1105.0
72658,1969.0,9.0,7.0,1083.0
72659,1969.0,9.0,8.0,1061.0
72660,1969.0,9.0,9.0,1046.0
72661,1969.0,9.0,10.0,1032.0
72662,1969.0,9.0,11.0,1027.0
72663,1969.0,9.0,12.0,1015.0
72664,1969.0,9.0,13.0,1005.0
72665,1969.0,9.0,14.0,990.0
72666,1969.0,9.0,15.0,975.0
72667,1969.0,9.0,16.0,964.0
72668,1969.0,9.0,17.0,956.0
72669,1969.0,9.0,18.0,958.0
72670,1969.0,9.0,19.0,953.0
72671,1969.0,9.0,20.0,945.0
72672,1969.0,9.0,21.0,945.0
72673,1969.0,9.0,22.0,939.0
72674,1969.0,9.0,23.0,935.0
72675,1969.0,9.0,24.0,932.0
72676,1969.0,9.0,25.0,925.0
72677,1969.0,9.0,26.0,917.0
72678,1969.0,9.0,27.0,909.0
72679,1969.0,9.0,28.0,900.0
72680,1969.0,9.0,29.0,895.0
72681,1969.0,9.0,30.0,886.0
72682,1969.0,10.0,1.0,880.0
72683,1969.0,10.0,2.0,874.0
72684,1969.0,10.0,3.0,871.0
72685,1969.0,10.0,4.0,866.0
72686,1969.0,10.0,5.0,863.0
72687,1969.0,10.0,6.0,859.0
72688,1969.0,10.0,7.0,856.0
72689,1969.0,10.0,8.0,854.0
72690,1969.0,10.0,9.0,851.0
72691,1969.0,10.0,10.0,846.0
72692,1969.0,10.0,11.0,841.0
72693,1969.0,10.0,12.0,838.0
72694,1969.0,10.0,13.0,833.0
72695,1969.0,10.0,14.0,829.0
72696,1969.0,10.0,15.0,829.0
72697,1969.0,10.0,16.0,828.0
72698,1969.0,10.0,17.0,827.0
72699,1969.0,10.0,18.0,824.0
72700,1969.0,10.0,19.0,819.0
72701,1969.0,10.0,20.0,815.0
72702,1969.0,10.0,21.0,814.0
72703,1969.0,10.0,22.0,813.0
72704,1969.0,10.0,23.0,812.0
72705,1969.0,10.0,24.0,812.0
72706,1969.0,10.0,25.0,811.0
72707,1969.0,10.0,26.0,814.0
72708,1969.0,10.0,27.0,813.0
72709,1969.0,10.0,28.0,810.0
72710,1969.0,10.0,29.0,811.0
72711,1969.0,10.0,30.0,815.0
72712,1969.0,10.0,31.0,816.0
72713,1969.0,11.0,1.0,812.0
72714,1969.0,11.0,2.0,808.0
72715,1969.0,11.0,3.0,802.0
72716,1969.0,11.0,4.0,802.0
72717,1969.0,11.0,5.0,806.0
72718,1969.0,11.0,6.0,808.0
72719,1969.0,11.0,7.0,802.0
72720,1969.0,11.0,8.0,801.0
72721,1969.0,11.0,9.0,808.0
72722,1969.0,11.0,10.0,821.0
72723,1969.0,11.0,11.0,850.0
72724,1969.0,11.0,12.0,870.0
72725,1969.0,11.0,13.0,894.0
72726,1969.0,11.0,14.0,919.0
72727,1969.0,11.0,15.0,929.0
72728,1969.0,11.0,16.0,919.0
72729,1969.0,11.0,17.0,906.0
72730,1969.0,11.0,18.0,901.0
72731,1969.0,11.0,19.0,904.0
72732,1969.0,11.0,20.0,905.0
72733,1969.0,11.0,21.0,904.0
72734,1969.0,11.0,22.0,895.0
72735,1969.0,11.0,23.0,896.0
72736,1969.0,11.0,24.0,891.0
72737,1969.0,11.0,25.0,898.0
72738,1969.0,11.0,26.0,899.0
72739,1969.0,11.0,27.0,910.0
72740,1969.0,11.0,28.0,921.0
72741,1969.0,11.0,29.0,935.0
72742,1969.0,11.0,30.0,940.0
72743,1969.0,12.0,1.0,940.0
72744,1969.0,12.0,2.0,940.0
72745,1969.0,12.0,3.0,942.0
72746,1969.0,12.0,4.0,940.0
72747,1969.0,12.0,5.0,928.0
72748,1969.0,12.0,6.0,916.0
72749,1969.0,12.0,7.0,921.0
72750,1969.0,12.0,8.0,926.0
72751,1969.0,12.0,9.0,928.0
72752,1969.0,12.0,10.0,928.0
72753,1969.0,12.0,11.0,904.0
72754,1969.0,12.0,12.0,891.0
72755,1969.0,12.0,13.0,880.0
72756,1969.0,12.0,14.0,875.0
72757,1969.0,12.0,15.0,865.0
72758,1969.0,12.0,16.0,865.0
72759,1969.0,12.0,17.0,860.0
72760,1969.0,12.0,18.0,858.0
72761,1969.0,12.0,19.0,862.0
72762,1969.0,12.0,20.0,873.0
72763,1969.0,12.0,21.0,878.0
72764,1969.0,12.0,22.0,875.0
72765,1969.0,12.0,23.0,888.0
72766,1969.0,12.0,24.0,898.0
72767,1969.0,12.0,25.0,889.0
72768,1969.0,12.0,26.0,882.0
72769,1969.0,12.0,27.0,894.0
72770,1969.0,12.0,28.0,912.0
72771,1969.0,12.0,29.0,912.0
72772,1969.0,12.0,30.0,903.0
72773,1969.0,12.0,31.0,888.0
72774,1970.0,1.0,1.0,876.0
72775,1970.0,1.0,2.0,863.0
72776,1970.0,1.0,3.0,856.0
72777,1970.0,1.0,4.0,855.0
72778,1970.0,1.0,5.0,845.0
72779,1970.0,1.0,6.0,841.0
72780,1970.0,1.0,7.0,840.0
72781,1970.0,1.0,8.0,839.0
72782,1970.0,1.0,9.0,846.0
72783,1970.0,1.0,10.0,863.0
72784,1970.0,1.0,11.0,865.0
72785,1970.0,1.0,12.0,867.0
72786,1970.0,1.0,13.0,876.0
72787,1970.0,1.0,14.0,915.0
72788,1970.0,1.0,15.0,955.0
72789,1970.0,1.0,16.0,959.0
72790,1970.0,1.0,17.0,961.0
72791,1970.0,1.0,18.0,961.0
72792,1970.0,1.0,19.0,981.0
72793,1970.0,1.0,20.0,1009.0
72794,1970.0,1.0,21.0,1029.0
72795,1970.0,1.0,22.0,1024.0
72796,1970.0,1.0,23.0,1003.0
72797,1970.0,1.0,24.0,980.0
72798,1970.0,1.0,25.0,959.0
72799,1970.0,1.0,26.0,951.0
72800,1970.0,1.0,27.0,994.0
72801,1970.0,1.0,28.0,1084.0
72802,1970.0,1.0,29.0,1192.0
72803,1970.0,1.0,30.0,1248.0
72804,1970.0,1.0,31.0,1246.0
72805,1970.0,2.0,1.0,1212.0
72806,1970.0,2.0,2.0,1163.0
72807,1970.0,2.0,3.0,1133.0
72808,1970.0,2.0,4.0,1131.0
72809,1970.0,2.0,5.0,1169.0
72810,1970.0,2.0,6.0,1249.0
72811,1970.0,2.0,7.0,1352.0
72812,1970.0,2.0,8.0,1418.0
72813,1970.0,2.0,9.0,1454.0
72814,1970.0,2.0,10.0,1458.0
72815,1970.0,2.0,11.0,1460.0
72816,1970.0,2.0,12.0,1482.0
72817,1970.0,2.0,13.0,1497.0
72818,1970.0,2.0,14.0,1498.0
72819,1970.0,2.0,15.0,1481.0
72820,1970.0,2.0,16.0,1443.0
72821,1970.0,2.0,17.0,1393.0
72822,1970.0,2.0,18.0,1340.0
72823,1970.0,2.0,19.0,1288.0
72824,1970.0,2.0,20.0,1245.0
72825,1970.0,2.0,21.0,1228.0
72826,1970.0,2.0,22.0,1234.0
72827,1970.0,2.0,23.0,1330.0
72828,1970.0,2.0,24.0,1475.0
72829,1970.0,2.0,25.0,1569.0
72830,1970.0,2.0,26.0,1606.0
72831,1970.0,2.0,27.0,1612.0
72832,1970.0,2.0,28.0,1602.0
72833,1970.0,3.0,1.0,1586.0
72834,1970.0,3.0,2.0,1544.0
72835,1970.0,3.0,3.0,1489.0
72836,1970.0,3.0,4.0,1435.0
72837,1970.0,3.0,5.0,1381.0
