,measure_year,measure_month,measure_day
927,1773.0,3.0,18.0
928,1773.0,3.0,19.0
929,1773.0,3.0,20.0
930,1773.0,3.0,21.0
931,1773.0,3.0,22.0
932,1773.0,3.0,23.0
933,1773.0,3.0,24.0
934,1773.0,3.0,25.0
935,1773.0,3.0,26.0
936,1773.0,3.0,27.0
937,1773.0,3.0,28.0
938,1773.0,3.0,29.0
939,1773.0,3.0,30.0
940,1773.0,3.0,31.0
941,1773.0,4.0,1.0
942,1773.0,4.0,2.0
943,1773.0,4.0,3.0
944,1773.0,4.0,4.0
945,1773.0,4.0,5.0
946,1773.0,4.0,6.0
947,1773.0,4.0,7.0
948,1773.0,4.0,8.0
949,1773.0,4.0,9.0
950,1773.0,4.0,10.0
951,1773.0,4.0,11.0
952,1773.0,4.0,12.0
953,1773.0,4.0,13.0
954,1773.0,4.0,14.0
955,1773.0,4.0,15.0
956,1773.0,4.0,16.0
957,1773.0,4.0,17.0
958,1773.0,4.0,18.0
959,1773.0,4.0,19.0
960,1773.0,4.0,20.0
961,1773.0,4.0,21.0
962,1773.0,4.0,22.0
963,1773.0,4.0,23.0
964,1773.0,4.0,24.0
965,1773.0,4.0,25.0
966,1773.0,4.0,26.0
967,1773.0,4.0,27.0
968,1773.0,4.0,28.0
969,1773.0,4.0,29.0
970,1773.0,4.0,30.0
971,1773.0,5.0,1.0
972,1773.0,5.0,2.0
973,1773.0,5.0,3.0
974,1773.0,5.0,4.0
975,1773.0,5.0,5.0
976,1773.0,5.0,6.0
977,1773.0,5.0,7.0
978,1773.0,5.0,8.0
979,1773.0,5.0,9.0
980,1773.0,5.0,10.0
981,1773.0,5.0,11.0
982,1773.0,5.0,12.0
983,1773.0,5.0,13.0
984,1773.0,5.0,14.0
985,1773.0,5.0,15.0
986,1773.0,5.0,16.0
987,1773.0,5.0,17.0
988,1773.0,5.0,18.0
989,1773.0,5.0,19.0
990,1773.0,5.0,20.0
991,1773.0,5.0,21.0
992,1773.0,5.0,22.0
993,1773.0,5.0,23.0
994,1773.0,5.0,24.0
995,1773.0,5.0,25.0
996,1773.0,5.0,26.0
997,1773.0,5.0,27.0
998,1773.0,5.0,28.0
999,1773.0,5.0,29.0
1000,1773.0,5.0,30.0
1001,1773.0,5.0,31.0
1002,1773.0,6.0,1.0
1003,1773.0,6.0,2.0
1004,1773.0,6.0,3.0
1005,1773.0,6.0,4.0
1006,1773.0,6.0,5.0
1007,1773.0,6.0,6.0
1008,1773.0,6.0,7.0
1009,1773.0,6.0,8.0
1010,1773.0,6.0,9.0
1011,1773.0,6.0,10.0
1012,1773.0,6.0,11.0
1013,1773.0,6.0,12.0
1014,1773.0,6.0,13.0
1015,1773.0,6.0,14.0
1016,1773.0,6.0,15.0
1017,1773.0,6.0,16.0
1018,1773.0,6.0,17.0
1019,1773.0,6.0,18.0
1020,1773.0,6.0,19.0
1021,1773.0,6.0,20.0
1022,1773.0,6.0,21.0
1023,1773.0,6.0,22.0
1024,1773.0,6.0,23.0
1025,1773.0,6.0,24.0
1026,1773.0,6.0,25.0
1027,1773.0,6.0,26.0
1028,1773.0,6.0,27.0
1029,1773.0,6.0,28.0
1030,1773.0,6.0,29.0
1031,1773.0,6.0,30.0
1032,1773.0,7.0,1.0
1033,1773.0,7.0,2.0
1034,1773.0,7.0,3.0
1035,1773.0,7.0,4.0
1036,1773.0,7.0,5.0
1037,1773.0,7.0,6.0
1038,1773.0,7.0,7.0
1039,1773.0,7.0,8.0
1040,1773.0,7.0,9.0
1041,1773.0,7.0,10.0
1042,1773.0,7.0,11.0
1043,1773.0,7.0,12.0
1044,1773.0,7.0,13.0
1045,1773.0,7.0,14.0
1046,1773.0,7.0,15.0
1047,1773.0,7.0,16.0
1048,1773.0,7.0,17.0
1049,1773.0,7.0,18.0
1050,1773.0,7.0,19.0
1051,1773.0,7.0,20.0
1052,1773.0,7.0,21.0
1053,1773.0,7.0,22.0
1054,1773.0,7.0,23.0
1055,1773.0,7.0,24.0
1056,1773.0,7.0,25.0
1057,1773.0,7.0,26.0
1058,1773.0,7.0,27.0
1059,1773.0,7.0,28.0
1060,1773.0,7.0,29.0
1061,1773.0,7.0,30.0
1062,1773.0,7.0,31.0
1063,1773.0,8.0,1.0
1064,1773.0,8.0,2.0
1065,1773.0,8.0,3.0
1066,1773.0,8.0,4.0
1067,1773.0,8.0,5.0
1068,1773.0,8.0,6.0
1069,1773.0,8.0,7.0
1070,1773.0,8.0,8.0
1071,1773.0,8.0,9.0
1072,1773.0,8.0,10.0
1073,1773.0,8.0,11.0
1074,1773.0,8.0,12.0
1075,1773.0,8.0,13.0
1076,1773.0,8.0,14.0
1077,1773.0,8.0,15.0
1078,1773.0,8.0,16.0
1079,1773.0,8.0,17.0
1080,1773.0,8.0,18.0
1081,1773.0,8.0,19.0
1082,1773.0,8.0,20.0
1083,1773.0,8.0,21.0
1084,1773.0,8.0,22.0
1085,1773.0,8.0,23.0
1086,1773.0,8.0,24.0
1087,1773.0,8.0,25.0
1088,1773.0,8.0,26.0
1089,1773.0,8.0,27.0
1090,1773.0,8.0,28.0
1091,1773.0,8.0,29.0
1092,1773.0,8.0,30.0
1093,1773.0,8.0,31.0
1094,1773.0,9.0,1.0
1095,1773.0,9.0,2.0
1096,1773.0,9.0,3.0
1097,1773.0,9.0,4.0
1098,1773.0,9.0,5.0
1099,1773.0,9.0,6.0
1100,1773.0,9.0,7.0
1101,1773.0,9.0,8.0
1102,1773.0,9.0,9.0
1103,1773.0,9.0,10.0
1104,1773.0,9.0,11.0
1105,1773.0,9.0,12.0
1106,1773.0,9.0,13.0
1107,1773.0,9.0,14.0
1108,1773.0,9.0,15.0
1109,1773.0,9.0,16.0
1110,1773.0,9.0,17.0
1111,1773.0,9.0,18.0
1112,1773.0,9.0,19.0
1113,1773.0,9.0,20.0
1114,1773.0,9.0,21.0
1115,1773.0,9.0,22.0
1116,1773.0,9.0,23.0
1117,1773.0,9.0,24.0
1118,1773.0,9.0,25.0
1119,1773.0,9.0,26.0
1120,1773.0,9.0,27.0
1121,1773.0,9.0,28.0
1122,1773.0,9.0,29.0
1123,1773.0,9.0,30.0
1124,1773.0,10.0,1.0
1125,1773.0,10.0,2.0
1126,1773.0,10.0,3.0
1127,1773.0,10.0,4.0
1128,1773.0,10.0,5.0
1129,1773.0,10.0,6.0
1130,1773.0,10.0,7.0
1131,1773.0,10.0,8.0
1132,1773.0,10.0,9.0
1133,1773.0,10.0,10.0
1134,1773.0,10.0,11.0
1135,1773.0,10.0,12.0
1136,1773.0,10.0,13.0
1137,1773.0,10.0,14.0
1138,1773.0,10.0,15.0
1139,1773.0,10.0,16.0
1140,1773.0,10.0,17.0
1141,1773.0,10.0,18.0
1142,1773.0,10.0,19.0
1143,1773.0,10.0,20.0
1144,1773.0,10.0,21.0
1145,1773.0,10.0,22.0
1146,1773.0,10.0,23.0
1147,1773.0,10.0,24.0
1148,1773.0,10.0,25.0
1149,1773.0,10.0,26.0
1150,1773.0,10.0,27.0
1151,1773.0,10.0,28.0
1152,1773.0,10.0,29.0
1153,1773.0,10.0,30.0
1154,1773.0,10.0,31.0
1155,1773.0,11.0,1.0
1156,1773.0,11.0,2.0
1157,1773.0,11.0,3.0
1158,1773.0,11.0,4.0
1159,1773.0,11.0,5.0
1160,1773.0,11.0,6.0
1161,1773.0,11.0,7.0
1162,1773.0,11.0,8.0
1163,1773.0,11.0,9.0
1164,1773.0,11.0,10.0
1165,1773.0,11.0,11.0
1166,1773.0,11.0,12.0
1167,1773.0,11.0,13.0
1168,1773.0,11.0,14.0
1169,1773.0,11.0,15.0
1170,1773.0,11.0,16.0
1171,1773.0,11.0,17.0
1172,1773.0,11.0,18.0
1173,1773.0,11.0,19.0
1174,1773.0,11.0,20.0
1175,1773.0,11.0,21.0
1176,1773.0,11.0,22.0
1177,1773.0,11.0,23.0
1178,1773.0,11.0,24.0
1179,1773.0,11.0,25.0
1180,1773.0,11.0,26.0
1181,1773.0,11.0,27.0
1182,1773.0,11.0,28.0
1183,1773.0,11.0,29.0
1184,1773.0,11.0,30.0
1185,1773.0,12.0,1.0
1186,1773.0,12.0,2.0
1187,1773.0,12.0,3.0
1188,1773.0,12.0,4.0
1189,1773.0,12.0,5.0
1190,1773.0,12.0,6.0
1191,1773.0,12.0,7.0
1192,1773.0,12.0,8.0
1193,1773.0,12.0,9.0
1194,1773.0,12.0,10.0
1195,1773.0,12.0,11.0
1196,1773.0,12.0,12.0
1197,1773.0,12.0,13.0
1198,1773.0,12.0,14.0
1199,1773.0,12.0,15.0
1200,1773.0,12.0,16.0
1201,1773.0,12.0,17.0
1202,1773.0,12.0,18.0
1203,1773.0,12.0,19.0
1204,1773.0,12.0,20.0
1205,1773.0,12.0,21.0
1206,1773.0,12.0,22.0
1207,1773.0,12.0,23.0
1208,1773.0,12.0,24.0
1209,1773.0,12.0,25.0
1210,1773.0,12.0,26.0
1211,1773.0,12.0,27.0
1212,1773.0,12.0,28.0
1213,1773.0,12.0,29.0
1214,1773.0,12.0,30.0
1215,1773.0,12.0,31.0
1216,1774.0,1.0,1.0
1217,1774.0,1.0,2.0
1218,1774.0,1.0,3.0
1219,1774.0,1.0,4.0
1220,1774.0,1.0,5.0
1221,1774.0,1.0,6.0
1222,1774.0,1.0,7.0
1223,1774.0,1.0,8.0
1224,1774.0,1.0,9.0
1225,1774.0,1.0,10.0
1226,1774.0,1.0,11.0
1227,1774.0,1.0,12.0
1228,1774.0,1.0,13.0
1229,1774.0,1.0,14.0
1230,1774.0,1.0,15.0
1231,1774.0,1.0,16.0
1232,1774.0,1.0,17.0
1233,1774.0,1.0,18.0
1234,1774.0,1.0,19.0
1235,1774.0,1.0,20.0
1236,1774.0,1.0,21.0
1237,1774.0,1.0,22.0
1238,1774.0,1.0,23.0
1239,1774.0,1.0,24.0
1240,1774.0,1.0,25.0
1241,1774.0,1.0,26.0
1242,1774.0,1.0,27.0
1243,1774.0,1.0,28.0
1244,1774.0,1.0,29.0
1245,1774.0,1.0,30.0
1246,1774.0,1.0,31.0
1247,1774.0,2.0,1.0
1248,1774.0,2.0,2.0
1249,1774.0,2.0,3.0
1250,1774.0,2.0,4.0
1251,1774.0,2.0,5.0
1252,1774.0,2.0,6.0
1253,1774.0,2.0,7.0
1254,1774.0,2.0,8.0
1255,1774.0,2.0,9.0
1256,1774.0,2.0,10.0
1257,1774.0,2.0,11.0
1258,1774.0,2.0,12.0
1259,1774.0,2.0,13.0
1260,1774.0,2.0,14.0
1261,1774.0,2.0,15.0
1262,1774.0,2.0,16.0
1263,1774.0,2.0,17.0
1264,1774.0,2.0,18.0
1265,1774.0,2.0,19.0
1266,1774.0,2.0,20.0
1267,1774.0,2.0,21.0
1268,1774.0,2.0,22.0
1269,1774.0,2.0,23.0
1270,1774.0,2.0,24.0
1271,1774.0,2.0,25.0
1272,1774.0,2.0,26.0
1273,1774.0,2.0,27.0
1274,1774.0,2.0,28.0
1275,1774.0,3.0,1.0
1276,1774.0,3.0,2.0
1277,1774.0,3.0,3.0
1278,1774.0,3.0,4.0
1279,1774.0,3.0,5.0
1280,1774.0,3.0,6.0
1281,1774.0,3.0,7.0
1282,1774.0,3.0,8.0
1283,1774.0,3.0,9.0
1284,1774.0,3.0,10.0
1285,1774.0,3.0,11.0
1286,1774.0,3.0,12.0
1287,1774.0,3.0,13.0
1288,1774.0,3.0,14.0
1289,1774.0,3.0,15.0
1290,1774.0,3.0,16.0
1291,1774.0,3.0,17.0
1292,1774.0,3.0,18.0
1293,1774.0,3.0,19.0
1294,1774.0,3.0,20.0
1295,1774.0,3.0,21.0
1296,1774.0,3.0,22.0
1297,1774.0,3.0,23.0
1298,1774.0,3.0,24.0
1299,1774.0,3.0,25.0
1300,1774.0,3.0,26.0
1301,1774.0,3.0,27.0
1302,1774.0,3.0,28.0
1303,1774.0,3.0,29.0
1304,1774.0,3.0,30.0
1305,1774.0,3.0,31.0
1306,1774.0,4.0,1.0
1307,1774.0,4.0,2.0
1308,1774.0,4.0,3.0
1309,1774.0,4.0,4.0
1310,1774.0,4.0,5.0
1311,1774.0,4.0,6.0
1312,1774.0,4.0,7.0
1313,1774.0,4.0,8.0
1314,1774.0,4.0,9.0
1315,1774.0,4.0,10.0
1316,1774.0,4.0,11.0
1317,1774.0,4.0,12.0
1318,1774.0,4.0,13.0
1319,1774.0,4.0,14.0
1320,1774.0,4.0,15.0
1321,1774.0,4.0,16.0
1322,1774.0,4.0,17.0
1323,1774.0,4.0,18.0
1324,1774.0,4.0,19.0
1325,1774.0,4.0,20.0
1326,1774.0,4.0,21.0
1327,1774.0,4.0,22.0
1328,1774.0,4.0,23.0
1329,1774.0,4.0,24.0
1330,1774.0,4.0,25.0
1331,1774.0,4.0,26.0
1332,1774.0,4.0,27.0
1333,1774.0,4.0,28.0
1334,1774.0,4.0,29.0
1335,1774.0,4.0,30.0
1336,1774.0,5.0,1.0
1337,1774.0,5.0,2.0
1338,1774.0,5.0,3.0
1339,1774.0,5.0,4.0
1340,1774.0,5.0,5.0
1341,1774.0,5.0,6.0
1342,1774.0,5.0,7.0
1343,1774.0,5.0,8.0
1344,1774.0,5.0,9.0
1345,1774.0,5.0,10.0
1346,1774.0,5.0,11.0
1347,1774.0,5.0,12.0
1348,1774.0,5.0,13.0
1349,1774.0,5.0,14.0
1350,1774.0,5.0,15.0
1351,1774.0,5.0,16.0
1352,1774.0,5.0,17.0
1353,1774.0,5.0,18.0
1354,1774.0,5.0,19.0
1355,1774.0,5.0,20.0
1356,1774.0,5.0,21.0
1357,1774.0,5.0,22.0
1358,1774.0,5.0,23.0
1359,1774.0,5.0,24.0
1360,1774.0,5.0,25.0
1361,1774.0,5.0,26.0
1362,1774.0,5.0,27.0
1363,1774.0,5.0,28.0
1364,1774.0,5.0,29.0
1365,1774.0,5.0,30.0
1366,1774.0,5.0,31.0
1367,1774.0,6.0,1.0
1368,1774.0,6.0,2.0
1369,1774.0,6.0,3.0
1370,1774.0,6.0,4.0
1371,1774.0,6.0,5.0
1372,1774.0,6.0,6.0
1373,1774.0,6.0,7.0
1374,1774.0,6.0,8.0
1375,1774.0,6.0,9.0
1376,1774.0,6.0,10.0
1377,1774.0,6.0,11.0
1378,1774.0,6.0,12.0
1379,1774.0,6.0,13.0
1380,1774.0,6.0,14.0
1381,1774.0,6.0,15.0
1382,1774.0,6.0,16.0
1383,1774.0,6.0,17.0
1384,1774.0,6.0,18.0
1385,1774.0,6.0,19.0
1386,1774.0,6.0,20.0
1387,1774.0,6.0,21.0
1388,1774.0,6.0,22.0
1389,1774.0,6.0,23.0
1390,1774.0,6.0,24.0
1391,1774.0,6.0,25.0
1392,1774.0,6.0,26.0
1393,1774.0,6.0,27.0
1394,1774.0,6.0,28.0
1395,1774.0,6.0,29.0
1396,1774.0,6.0,30.0
1397,1774.0,7.0,1.0
1398,1774.0,7.0,2.0
1399,1774.0,7.0,3.0
1400,1774.0,7.0,4.0
1401,1774.0,7.0,5.0
1402,1774.0,7.0,6.0
1403,1774.0,7.0,7.0
1404,1774.0,7.0,8.0
1405,1774.0,7.0,9.0
1406,1774.0,7.0,10.0
1407,1774.0,7.0,11.0
1408,1774.0,7.0,12.0
1409,1774.0,7.0,13.0
1410,1774.0,7.0,14.0
1411,1774.0,7.0,15.0
1412,1774.0,7.0,16.0
1413,1774.0,7.0,17.0
1414,1774.0,7.0,18.0
1415,1774.0,7.0,19.0
1416,1774.0,7.0,20.0
1417,1774.0,7.0,21.0
1418,1774.0,7.0,22.0
1419,1774.0,7.0,23.0
1420,1774.0,7.0,24.0
1421,1774.0,7.0,25.0
1422,1774.0,7.0,26.0
1423,1774.0,7.0,27.0
1424,1774.0,7.0,28.0
1425,1774.0,7.0,29.0
1426,1774.0,7.0,30.0
1427,1774.0,7.0,31.0
1428,1774.0,8.0,1.0
1429,1774.0,8.0,2.0
1430,1774.0,8.0,3.0
1431,1774.0,8.0,4.0
1432,1774.0,8.0,5.0
1433,1774.0,8.0,6.0
1434,1774.0,8.0,7.0
1435,1774.0,8.0,8.0
1436,1774.0,8.0,9.0
1437,1774.0,8.0,10.0
1438,1774.0,8.0,11.0
1439,1774.0,8.0,12.0
1440,1774.0,8.0,13.0
1441,1774.0,8.0,14.0
1442,1774.0,8.0,15.0
1443,1774.0,8.0,16.0
1444,1774.0,8.0,17.0
1445,1774.0,8.0,18.0
1446,1774.0,8.0,19.0
1447,1774.0,8.0,20.0
1448,1774.0,8.0,21.0
1449,1774.0,8.0,22.0
1450,1774.0,8.0,23.0
1451,1774.0,8.0,24.0
1452,1774.0,8.0,25.0
1453,1774.0,8.0,26.0
1454,1774.0,8.0,27.0
1455,1774.0,8.0,28.0
1456,1774.0,8.0,29.0
1457,1774.0,8.0,30.0
1458,1774.0,8.0,31.0
1459,1774.0,9.0,1.0
1460,1774.0,9.0,2.0
1461,1774.0,9.0,3.0
1462,1774.0,9.0,4.0
1463,1774.0,9.0,5.0
1464,1774.0,9.0,6.0
1465,1774.0,9.0,7.0
1466,1774.0,9.0,8.0
1467,1774.0,9.0,9.0
1468,1774.0,9.0,10.0
1469,1774.0,9.0,11.0
1470,1774.0,9.0,12.0
1471,1774.0,9.0,13.0
1472,1774.0,9.0,14.0
1473,1774.0,9.0,15.0
1474,1774.0,9.0,16.0
1475,1774.0,9.0,17.0
1476,1774.0,9.0,18.0
1477,1774.0,9.0,19.0
1478,1774.0,9.0,20.0
1479,1774.0,9.0,21.0
1480,1774.0,9.0,22.0
1481,1774.0,9.0,23.0
1482,1774.0,9.0,24.0
1483,1774.0,9.0,25.0
1484,1774.0,9.0,26.0
1485,1774.0,9.0,27.0
1486,1774.0,9.0,28.0
1487,1774.0,9.0,29.0
1488,1774.0,9.0,30.0
1489,1774.0,10.0,1.0
1490,1774.0,10.0,2.0
1491,1774.0,10.0,3.0
1492,1774.0,10.0,4.0
1493,1774.0,10.0,5.0
1494,1774.0,10.0,6.0
1495,1774.0,10.0,7.0
1496,1774.0,10.0,8.0
1497,1774.0,10.0,9.0
1498,1774.0,10.0,10.0
1499,1774.0,10.0,11.0
1500,1774.0,10.0,12.0
1501,1774.0,10.0,13.0
1502,1774.0,10.0,14.0
1503,1774.0,10.0,15.0
1504,1774.0,10.0,16.0
1505,1774.0,10.0,17.0
1506,1774.0,10.0,18.0
1507,1774.0,10.0,19.0
1508,1774.0,10.0,20.0
1509,1774.0,10.0,21.0
1510,1774.0,10.0,22.0
1511,1774.0,10.0,23.0
1512,1774.0,10.0,24.0
1513,1774.0,10.0,25.0
1514,1774.0,10.0,26.0
1515,1774.0,10.0,27.0
1516,1774.0,10.0,28.0
1517,1774.0,10.0,29.0
1518,1774.0,10.0,30.0
1519,1774.0,10.0,31.0
1520,1774.0,11.0,1.0
1521,1774.0,11.0,2.0
1522,1774.0,11.0,3.0
1523,1774.0,11.0,4.0
1524,1774.0,11.0,5.0
1525,1774.0,11.0,6.0
1526,1774.0,11.0,7.0
1527,1774.0,11.0,8.0
1528,1774.0,11.0,9.0
1529,1774.0,11.0,10.0
1530,1774.0,11.0,11.0
1531,1774.0,11.0,12.0
1532,1774.0,11.0,13.0
1533,1774.0,11.0,14.0
1534,1774.0,11.0,15.0
1535,1774.0,11.0,16.0
1536,1774.0,11.0,17.0
1537,1774.0,11.0,18.0
1538,1774.0,11.0,19.0
1539,1774.0,11.0,20.0
1540,1774.0,11.0,21.0
1541,1774.0,11.0,22.0
1542,1774.0,11.0,23.0
1543,1774.0,11.0,24.0
1544,1774.0,11.0,25.0
1545,1774.0,11.0,26.0
1546,1774.0,11.0,27.0
1547,1774.0,11.0,28.0
1548,1774.0,11.0,29.0
1549,1774.0,11.0,30.0
1550,1774.0,12.0,1.0
1551,1774.0,12.0,2.0
1552,1774.0,12.0,3.0
1553,1774.0,12.0,4.0
1554,1774.0,12.0,5.0
1555,1774.0,12.0,6.0
1556,1774.0,12.0,7.0
1557,1774.0,12.0,8.0
1558,1774.0,12.0,9.0
1559,1774.0,12.0,10.0
1560,1774.0,12.0,11.0
1561,1774.0,12.0,12.0
1562,1774.0,12.0,13.0
1563,1774.0,12.0,14.0
1564,1774.0,12.0,15.0
1565,1774.0,12.0,16.0
1566,1774.0,12.0,17.0
1567,1774.0,12.0,18.0
1568,1774.0,12.0,19.0
1569,1774.0,12.0,20.0
1570,1774.0,12.0,21.0
1571,1774.0,12.0,22.0
1572,1774.0,12.0,23.0
1573,1774.0,12.0,24.0
1574,1774.0,12.0,25.0
1575,1774.0,12.0,26.0
1576,1774.0,12.0,27.0
1577,1774.0,12.0,28.0
1578,1774.0,12.0,29.0
1579,1774.0,12.0,30.0
1580,1774.0,12.0,31.0
1581,1775.0,1.0,1.0
1582,1775.0,1.0,2.0
1583,1775.0,1.0,3.0
1584,1775.0,1.0,4.0
1585,1775.0,1.0,5.0
1586,1775.0,1.0,6.0
1587,1775.0,1.0,7.0
1588,1775.0,1.0,8.0
1589,1775.0,1.0,9.0
1590,1775.0,1.0,10.0
1591,1775.0,1.0,11.0
1592,1775.0,1.0,12.0
1593,1775.0,1.0,13.0
1594,1775.0,1.0,14.0
1595,1775.0,1.0,15.0
1596,1775.0,1.0,16.0
1597,1775.0,1.0,17.0
1598,1775.0,1.0,18.0
1599,1775.0,1.0,19.0
1600,1775.0,1.0,20.0
1601,1775.0,1.0,21.0
1602,1775.0,1.0,22.0
1603,1775.0,1.0,23.0
1604,1775.0,1.0,24.0
1605,1775.0,1.0,25.0
1606,1775.0,1.0,26.0
1607,1775.0,1.0,27.0
1608,1775.0,1.0,28.0
1609,1775.0,1.0,29.0
1610,1775.0,1.0,30.0
1611,1775.0,1.0,31.0
1612,1775.0,2.0,1.0
1613,1775.0,2.0,2.0
1614,1775.0,2.0,3.0
1615,1775.0,2.0,4.0
1616,1775.0,2.0,5.0
1617,1775.0,2.0,6.0
1618,1775.0,2.0,7.0
1619,1775.0,2.0,8.0
1620,1775.0,2.0,9.0
1621,1775.0,2.0,10.0
1622,1775.0,2.0,11.0
1623,1775.0,2.0,12.0
1624,1775.0,2.0,13.0
1625,1775.0,2.0,14.0
1626,1775.0,2.0,15.0
1627,1775.0,2.0,16.0
1628,1775.0,2.0,17.0
1629,1775.0,2.0,18.0
1630,1775.0,2.0,19.0
1631,1775.0,2.0,20.0
1632,1775.0,2.0,21.0
1633,1775.0,2.0,22.0
1634,1775.0,2.0,23.0
1635,1775.0,2.0,24.0
1636,1775.0,2.0,25.0
1637,1775.0,2.0,26.0
1638,1775.0,2.0,27.0
1639,1775.0,2.0,28.0
1640,1775.0,3.0,1.0
1641,1775.0,3.0,2.0
1642,1775.0,3.0,3.0
1643,1775.0,3.0,4.0
1644,1775.0,3.0,5.0
1645,1775.0,3.0,6.0
1646,1775.0,3.0,7.0
1647,1775.0,3.0,8.0
1648,1775.0,3.0,9.0
1649,1775.0,3.0,10.0
1650,1775.0,3.0,11.0
1651,1775.0,3.0,12.0
1652,1775.0,3.0,13.0
1653,1775.0,3.0,14.0
1654,1775.0,3.0,15.0
1655,1775.0,3.0,16.0
1656,1775.0,3.0,17.0
1657,1775.0,3.0,18.0
1658,1775.0,3.0,19.0
1659,1775.0,3.0,20.0
1660,1775.0,3.0,21.0
1661,1775.0,3.0,22.0
1662,1775.0,3.0,23.0
1663,1775.0,3.0,24.0
1664,1775.0,3.0,25.0
1665,1775.0,3.0,26.0
1666,1775.0,3.0,27.0
1667,1775.0,3.0,28.0
1668,1775.0,3.0,29.0
1669,1775.0,3.0,30.0
1670,1775.0,3.0,31.0
1671,1775.0,4.0,1.0
1672,1775.0,4.0,2.0
1673,1775.0,4.0,3.0
1674,1775.0,4.0,4.0
1675,1775.0,4.0,5.0
1676,1775.0,4.0,6.0
1677,1775.0,4.0,7.0
1678,1775.0,4.0,8.0
1679,1775.0,4.0,9.0
1680,1775.0,4.0,10.0
1681,1775.0,4.0,11.0
1682,1775.0,4.0,12.0
1683,1775.0,4.0,13.0
1684,1775.0,4.0,14.0
1685,1775.0,4.0,15.0
1686,1775.0,4.0,16.0
1687,1775.0,4.0,17.0
1688,1775.0,4.0,18.0
1689,1775.0,4.0,19.0
1690,1775.0,4.0,20.0
1691,1775.0,4.0,21.0
1692,1775.0,4.0,22.0
1693,1775.0,4.0,23.0
1694,1775.0,4.0,24.0
1695,1775.0,4.0,25.0
1696,1775.0,4.0,26.0
1697,1775.0,4.0,27.0
1698,1775.0,4.0,28.0
1699,1775.0,4.0,29.0
1700,1775.0,4.0,30.0
1701,1775.0,5.0,1.0
1702,1775.0,5.0,2.0
1703,1775.0,5.0,3.0
1704,1775.0,5.0,4.0
1705,1775.0,5.0,5.0
1706,1775.0,5.0,6.0
1707,1775.0,5.0,7.0
1708,1775.0,5.0,8.0
1709,1775.0,5.0,9.0
1710,1775.0,5.0,10.0
1711,1775.0,5.0,11.0
1712,1775.0,5.0,12.0
1713,1775.0,5.0,13.0
1714,1775.0,5.0,14.0
1715,1775.0,5.0,15.0
1716,1775.0,5.0,16.0
1717,1775.0,5.0,17.0
1718,1775.0,5.0,18.0
1719,1775.0,5.0,19.0
1720,1775.0,5.0,20.0
1721,1775.0,5.0,21.0
1722,1775.0,5.0,22.0
1723,1775.0,5.0,23.0
1724,1775.0,5.0,24.0
1725,1775.0,5.0,25.0
1726,1775.0,5.0,26.0
1727,1775.0,5.0,27.0
1728,1775.0,5.0,28.0
1729,1775.0,5.0,29.0
1730,1775.0,5.0,30.0
1731,1775.0,5.0,31.0
1732,1775.0,6.0,1.0
1733,1775.0,6.0,2.0
1734,1775.0,6.0,3.0
1735,1775.0,6.0,4.0
1736,1775.0,6.0,5.0
1737,1775.0,6.0,6.0
1738,1775.0,6.0,7.0
1739,1775.0,6.0,8.0
1740,1775.0,6.0,9.0
1741,1775.0,6.0,10.0
1742,1775.0,6.0,11.0
1743,1775.0,6.0,12.0
1744,1775.0,6.0,13.0
1745,1775.0,6.0,14.0
1746,1775.0,6.0,15.0
1747,1775.0,6.0,16.0
1748,1775.0,6.0,17.0
1749,1775.0,6.0,18.0
1750,1775.0,6.0,19.0
1751,1775.0,6.0,20.0
1752,1775.0,6.0,21.0
1753,1775.0,6.0,22.0
1754,1775.0,6.0,23.0
1755,1775.0,6.0,24.0
1756,1775.0,6.0,25.0
1757,1775.0,6.0,26.0
1758,1775.0,6.0,27.0
1759,1775.0,6.0,28.0
1760,1775.0,6.0,29.0
1761,1775.0,6.0,30.0
1762,1775.0,7.0,1.0
1763,1775.0,7.0,2.0
1764,1775.0,7.0,3.0
1765,1775.0,7.0,4.0
1766,1775.0,7.0,5.0
1767,1775.0,7.0,6.0
1768,1775.0,7.0,7.0
1769,1775.0,7.0,8.0
1770,1775.0,7.0,9.0
1771,1775.0,7.0,10.0
1772,1775.0,7.0,11.0
1773,1775.0,7.0,12.0
1774,1775.0,7.0,13.0
1775,1775.0,7.0,14.0
1776,1775.0,7.0,15.0
1777,1775.0,7.0,16.0
1778,1775.0,7.0,17.0
1779,1775.0,7.0,18.0
1780,1775.0,7.0,19.0
1781,1775.0,7.0,20.0
1782,1775.0,7.0,21.0
1783,1775.0,7.0,22.0
1784,1775.0,7.0,23.0
1785,1775.0,7.0,24.0
1786,1775.0,7.0,25.0
1787,1775.0,7.0,26.0
1788,1775.0,7.0,27.0
1789,1775.0,7.0,28.0
1790,1775.0,7.0,29.0
1791,1775.0,7.0,30.0
1792,1775.0,7.0,31.0
1793,1775.0,8.0,1.0
1794,1775.0,8.0,2.0
1795,1775.0,8.0,3.0
1796,1775.0,8.0,4.0
1797,1775.0,8.0,5.0
1798,1775.0,8.0,6.0
1799,1775.0,8.0,7.0
1800,1775.0,8.0,8.0
1801,1775.0,8.0,9.0
1802,1775.0,8.0,10.0
1803,1775.0,8.0,11.0
1804,1775.0,8.0,12.0
